archivo,edad_real,genero_real,edad_faceapi,error_faceapi,edad_human,error_human
"22_1_0_20170112233750014.jpg.chip.jpg","22","female","21.638477325439453","-0.36","29.4","7.40"
"26_1_3_20170104222725472.jpg.chip.jpg","26","female","","","29.2","3.20"
"29_1_0_20170117202722702.jpg.chip.jpg","29","female","","","29.4","0.40"
"35_1_3_20170117153815997.jpg.chip.jpg","35","female","","","29.3","-5.70"
"25_0_3_20170117151048707.jpg.chip.jpg","25","male","24.623239517211914","-0.38","28.6","3.60"
"7_1_0_20170109200933192.jpg.chip.jpg","7","female","5.257376670837402","-1.74","8.8","1.80"
"15_1_0_20170109214412116.jpg.chip.jpg","15","female","","","9.1","-5.90"
"27_1_0_20170117120650933.jpg.chip.jpg","27","female","25.65635871887207","-1.34","30.4","3.40"
"32_0_3_20170119200338100.jpg.chip.jpg","32","male","","","29.3","-2.70"
"8_1_0_20170109205024714.jpg.chip.jpg","8","female","","","9.4","1.40"
"67_0_0_20170105172950852.jpg.chip.jpg","67","male","","","39.2","-27.80"
"23_1_0_20170117144822363.jpg.chip.jpg","23","female","","","29.5","6.50"
"21_0_0_20170120134243735.jpg.chip.jpg","21","male","","","28.5","7.50"
"25_1_3_20170119172145553.jpg.chip.jpg","25","female","27.25752067565918","2.26","29.4","4.40"
"1_0_3_20161220220910514.jpg.chip.jpg","1","male","","","4.1","3.10"
"26_0_1_20170117001235514.jpg.chip.jpg","26","male","35.245941162109375","9.25","29.4","3.40"
"25_1_4_20161220222242243.jpg.chip.jpg","25","female","","","29.4","4.40"
"60_0_3_20170119205622888.jpg.chip.jpg","60","male","","","39.3","-20.70"
"26_0_0_20170116224849492.jpg.chip.jpg","26","male","","","28.5","2.50"
"2_1_4_20170117193349661.jpg.chip.jpg","2","female","","","8.4","6.40"
"22_1_2_20170116170405273.jpg.chip.jpg","22","female","","","29.5","7.50"
"24_0_0_20170117003314278.jpg.chip.jpg","24","male","","","28.5","4.50"
"40_1_0_20170105164202500.jpg.chip.jpg","40","female","","","39","-1.00"
"50_0_0_20170104211514100.jpg.chip.jpg","50","male","44.1615104675293","-5.84","39.2","-10.80"
"24_0_3_20170119150647534.jpg.chip.jpg","24","male","26.953857421875","2.95","28.5","4.50"
"1_1_4_20161221201729160.jpg.chip.jpg","1","female","","","",""
"60_0_0_20170109002333882.jpg.chip.jpg","60","male","","","38.7","-21.30"
"54_0_1_20170117183557856.jpg.chip.jpg","54","male","","","39.3","-14.70"
"8_0_0_20170104012108817.jpg.chip.jpg","8","male","","","8.9","0.90"
"66_1_0_20170110132135290.jpg.chip.jpg","66","female","63.338340759277344","-2.66","49.2","-16.80"
"28_0_1_20170117172812224.jpg.chip.jpg","28","male","","","32.5","4.50"
"20_1_2_20170112003857668.jpg.chip.jpg","20","female","","","16.3","-3.70"
"80_0_0_20170117174434118.jpg.chip.jpg","80","male","","","69.2","-10.80"
"50_0_3_20170113190305936.jpg.chip.jpg","50","male","","","29.3","-20.70"
"56_1_0_20170117172351482.jpg.chip.jpg","56","female","","","28.9","-27.10"
"43_0_0_20170117153817367.jpg.chip.jpg","43","male","","","29.3","-13.70"
"22_0_2_20170104021125111.jpg.chip.jpg","22","male","","","16.5","-5.50"
"7_0_2_20161219204335837.jpg.chip.jpg","7","male","6.503599643707275","-0.50","",""
"40_1_0_20170117180655625.jpg.chip.jpg","40","female","","","30.5","-9.50"
"4_1_3_20170119212114153.jpg.chip.jpg","4","female","4.216372013092041","0.22","8.7","4.70"
"21_1_2_20170104021056028.jpg.chip.jpg","21","female","23.839330673217773","2.84","29.3","8.30"
"63_0_0_20170111193827549.jpg.chip.jpg","63","male","","","69.1","6.10"
"24_1_4_20170105183531601.jpg.chip.jpg","24","female","21.909515380859375","-2.09","28.9","4.90"
"85_1_0_20170120223641413.jpg.chip.jpg","85","female","83.20155334472656","-1.80","68.9","-16.10"
"11_0_0_20170110220408722.jpg.chip.jpg","11","male","","","9.2","-1.80"
"10_0_1_20170110220523360.jpg.chip.jpg","10","male","","","28.9","18.90"
"22_1_2_20170103212729188.jpg.chip.jpg","22","female","","","29.6","7.60"
"50_1_3_20170109134207312.jpg.chip.jpg","50","female","","","29.2","-20.80"
"80_0_0_20170117173759783.jpg.chip.jpg","80","male","","","69.2","-10.80"
"7_0_1_20170110220056218.jpg.chip.jpg","7","male","3.618691921234131","-3.38","8.8","1.80"
"26_1_2_20170104021717909.jpg.chip.jpg","26","female","","","29.3","3.30"
"45_0_1_20170114033528807.jpg.chip.jpg","45","male","34.51459503173828","-10.49","28.6","-16.40"
"24_1_0_20170103163127424.jpg.chip.jpg","24","female","","","29.4","5.40"
"40_1_0_20170116221041453.jpg.chip.jpg","40","female","","","29.2","-10.80"
"22_1_1_20170114033301951.jpg.chip.jpg","22","female","20.019771575927734","-1.98","28.8","6.80"
"50_0_2_20170109012311747.jpg.chip.jpg","50","male","","","39","-11.00"
"3_1_0_20170109190919498.jpg.chip.jpg","3","female","5.724587440490723","2.72","22.6","19.60"
"20_1_1_20170117195034455.jpg.chip.jpg","20","female","","","29.1","9.10"
"57_0_0_20170104183717886.jpg.chip.jpg","57","male","","","39.1","-17.90"
"26_1_2_20170116184708173.jpg.chip.jpg","26","female","36.37583541870117","10.38","29.3","3.30"
"58_0_0_20170109010542295.jpg.chip.jpg","58","male","","","38.7","-19.30"
"25_0_4_20170117151003346.jpg.chip.jpg","25","male","","","29.3","4.30"
"63_0_0_20170117192213796.jpg.chip.jpg","63","male","66.42151641845703","3.42","38.8","-24.20"
"70_1_1_20170119205140215.jpg.chip.jpg","70","female","57.27941131591797","-12.72","38.7","-31.30"
"24_1_2_20170116162908737.jpg.chip.jpg","24","female","","","16.2","-7.80"
"7_1_2_20161219193607875.jpg.chip.jpg","7","female","","","4","-3.00"
"27_0_0_20170120220108816.jpg.chip.jpg","27","male","","","28.7","1.70"
"60_0_1_20170113174854844.jpg.chip.jpg","60","male","57.26628875732422","-2.73","38.7","-21.30"
"50_0_0_20170111195423102.jpg.chip.jpg","50","male","52.90455627441406","2.90","35.4","-14.60"
"16_0_0_20170110231646278.jpg.chip.jpg","16","male","","","16.4","0.40"
"24_1_2_20170116161819263.jpg.chip.jpg","24","female","","","28.6","4.60"
"18_1_0_20170109212936696.jpg.chip.jpg","18","female","14.382695198059082","-3.62","9.2","-8.80"
"32_0_0_20170117173203012.jpg.chip.jpg","32","male","","","20.3","-11.70"
"56_1_0_20170113182536919.jpg.chip.jpg","56","female","","","39.3","-16.70"
"26_1_4_20170103230503161.jpg.chip.jpg","26","female","","","28.6","2.60"
"26_0_0_20170117201133309.jpg.chip.jpg","26","male","","","28.9","2.90"
"47_0_0_20170105173009578.jpg.chip.jpg","47","male","56.145286560058594","9.15","58.6","11.60"
"40_0_4_20170117135456629.jpg.chip.jpg","40","male","","","28.7","-11.30"
"28_1_1_20170116231251529.jpg.chip.jpg","28","female","","","28.8","0.80"
"29_1_0_20170114031410630.jpg.chip.jpg","29","female","20.826688766479492","-8.17","29.3","0.30"
"31_1_3_20170104222647935.jpg.chip.jpg","31","female","","","29.6","-1.40"
"35_0_2_20170116164723099.jpg.chip.jpg","35","male","38.93751525878906","3.94","29.2","-5.80"
"9_0_0_20170110220237634.jpg.chip.jpg","9","male","12.714788436889648","3.71","8.8","-0.20"
"34_0_0_20170103182639105.jpg.chip.jpg","34","male","","","39.4","5.40"
"26_0_0_20170114032951327.jpg.chip.jpg","26","male","","","39.2","13.20"
"26_1_0_20170117091659319.jpg.chip.jpg","26","female","","","39.3","13.30"
"35_1_2_20170117123949303.jpg.chip.jpg","35","female","28.642654418945312","-6.36","28.7","-6.30"
"24_1_2_20170116173426810.jpg.chip.jpg","24","female","","","16","-8.00"
"75_0_2_20170112205312755.jpg.chip.jpg","75","male","","","48.8","-26.20"
"38_1_0_20170117154114972.jpg.chip.jpg","38","female","27.543909072875977","-10.46","28.9","-9.10"
"31_0_1_20170116024204398.jpg.chip.jpg","31","male","","","28.7","-2.30"
"1_0_2_20161219205313061.jpg.chip.jpg","1","male","1.285688042640686","0.29","",""
"47_0_3_20170104211858844.jpg.chip.jpg","47","male","","","38.8","-8.20"
"15_0_3_20170104225537649.jpg.chip.jpg","15","male","27.19384765625","12.19","29.3","14.30"
"43_1_0_20170117155108211.jpg.chip.jpg","43","female","","","39.2","-3.80"
"1_0_0_20170109193841675.jpg.chip.jpg","1","male","1.397976279258728","0.40","",""
"26_1_2_20170116184543342.jpg.chip.jpg","26","female","24.008657455444336","-1.99","28.6","2.60"
"47_0_0_20170105173116787.jpg.chip.jpg","47","male","","","45.6","-1.40"
"40_0_0_20170117154508715.jpg.chip.jpg","40","male","","","48.5","8.50"
"58_0_1_20170113174734929.jpg.chip.jpg","58","male","","","39.2","-18.80"
"54_0_3_20170104202315035.jpg.chip.jpg","54","male","","","38.7","-15.30"
"65_0_0_20170116224819158.jpg.chip.jpg","65","male","","","28.7","-36.30"
"32_0_1_20170113183741368.jpg.chip.jpg","32","male","","","29.3","-2.70"
"53_1_0_20170109012814840.jpg.chip.jpg","53","female","","","29.1","-23.90"
"28_0_3_20170119194719106.jpg.chip.jpg","28","male","30.587533950805664","2.59","28.6","0.60"
"32_0_1_20170113141719572.jpg.chip.jpg","32","male","","","29.4","-2.60"
"35_0_0_20170116003147625.jpg.chip.jpg","35","male","","","16.1","-18.90"
"99_1_2_20170110182418864.jpg.chip.jpg","99","female","","","69","-30.00"
"67_1_3_20170109150650035.jpg.chip.jpg","67","female","","","69.2","2.20"
"11_0_0_20170110220500946.jpg.chip.jpg","11","male","","","29.3","18.30"
"30_0_0_20170117140513184.jpg.chip.jpg","30","male","","","38.5","8.50"
"58_0_1_20170113185227312.jpg.chip.jpg","58","male","","","58.6","0.60"
"47_0_2_20170116184935713.jpg.chip.jpg","47","male","39.14130401611328","-7.86","29.1","-17.90"
"10_0_0_20170110224223937.jpg.chip.jpg","10","male","10.49027156829834","0.49","8.8","-1.20"
"31_0_2_20170116191350922.jpg.chip.jpg","31","male","","","28.9","-2.10"
"67_0_0_20170109002158153.jpg.chip.jpg","67","male","","","39.2","-27.80"
"72_0_1_20170113184626575.jpg.chip.jpg","72","male","","","29.2","-42.80"
"41_0_3_20170119211820393.jpg.chip.jpg","41","male","","","29.2","-11.80"
"26_1_1_20170117153641469.jpg.chip.jpg","26","female","","","29.2","3.20"
"2_0_4_20170103210341459.jpg.chip.jpg","2","male","","","4","2.00"
"9_1_0_20170109204449076.jpg.chip.jpg","9","female","","","9","0.00"
"19_0_3_20170104214230141.jpg.chip.jpg","19","male","21.160507202148438","2.16","20.3","1.30"
"26_0_4_20170117195502469.jpg.chip.jpg","26","male","","","28.8","2.80"
"50_1_1_20170117145027850.jpg.chip.jpg","50","female","41.658721923828125","-8.34","30.6","-19.40"
"32_1_1_20170116173307655.jpg.chip.jpg","32","female","31.208524703979492","-0.79","29.3","-2.70"
"41_0_0_20170104173044203.jpg.chip.jpg","41","male","","","28.8","-12.20"
"61_0_3_20170119211812241.jpg.chip.jpg","61","male","","","69.1","8.10"
"32_0_3_20170119162651590.jpg.chip.jpg","32","male","43.93130874633789","11.93","28.7","-3.30"
"35_0_3_20170117180756185.jpg.chip.jpg","35","male","","","29.4","-5.60"
"53_0_0_20170109012810348.jpg.chip.jpg","53","male","","","29.3","-23.70"
"27_1_3_20170119194359962.jpg.chip.jpg","27","female","","","29.4","2.40"
"34_1_3_20170105002136348.jpg.chip.jpg","34","female","","","29.2","-4.80"
"42_1_3_20170119155657771.jpg.chip.jpg","42","female","","","36.4","-5.60"
"35_0_0_20170117183005428.jpg.chip.jpg","35","male","","","34.6","-0.40"
"18_1_0_20170109213938695.jpg.chip.jpg","18","female","17.06787109375","-0.93","22.5","4.50"
"28_0_1_20170113185214520.jpg.chip.jpg","28","male","","","20.4","-7.60"
"18_1_0_20170109214042490.jpg.chip.jpg","18","female","13.645955085754395","-4.35","28.6","10.60"
"24_1_1_20170116024111718.jpg.chip.jpg","24","female","","","28.6","4.60"
"1_1_0_20170109192729677.jpg.chip.jpg","1","female","0.7822633981704712","-0.22","",""
"35_1_0_20170117191955709.jpg.chip.jpg","35","female","","","29.2","-5.80"
"30_1_0_20170117183633526.jpg.chip.jpg","30","female","","","28.7","-1.30"
"32_0_0_20170117133445162.jpg.chip.jpg","32","male","","","38.7","6.70"
"24_0_4_20170117145619730.jpg.chip.jpg","24","male","","","28.6","4.60"
"26_0_1_20170116235019054.jpg.chip.jpg","26","male","","","29.2","3.20"
"26_1_0_20170117200909070.jpg.chip.jpg","26","female","","","28.5","2.50"
"25_1_2_20170116174845535.jpg.chip.jpg","25","female","","","8.8","-16.20"
"26_1_1_20170117003333387.jpg.chip.jpg","26","female","","","29.2","3.20"
"26_1_1_20170112213007903.jpg.chip.jpg","26","female","31.514169692993164","5.51","29.5","3.50"
"26_1_2_20170116220837093.jpg.chip.jpg","26","female","","","29","3.00"
"40_0_2_20170116181205807.jpg.chip.jpg","40","male","","","28.8","-11.20"
"27_0_0_20170117175813577.jpg.chip.jpg","27","male","","","34.7","7.70"
"56_0_3_20170109142456550.jpg.chip.jpg","56","male","","","38.7","-17.30"
"4_0_4_20161221202651241.jpg.chip.jpg","4","male","","","4.1","0.10"
"38_0_0_20170116235516373.jpg.chip.jpg","38","male","","","28.6","-9.40"
"1_0_2_20161219190003947.jpg.chip.jpg","1","male","0.8999478220939636","-0.10","",""
"24_1_4_20170103212911364.jpg.chip.jpg","24","female","","","29.4","5.40"
"30_0_3_20170119155828315.jpg.chip.jpg","30","male","","","28.4","-1.60"
"30_1_1_20170112210336469.jpg.chip.jpg","30","female","45.7474250793457","15.75","29.4","-0.60"
"26_0_4_20170117195713037.jpg.chip.jpg","26","male","","","28.3","2.30"
"1_0_1_20170110212837862.jpg.chip.jpg","1","male","0.7323331832885742","-0.27","",""
"28_0_3_20170119194936611.jpg.chip.jpg","28","male","24.471920013427734","-3.53","28.6","0.60"
"35_0_0_20170117173401692.jpg.chip.jpg","35","male","","","33.7","-1.30"
"2_0_3_20161219225137296.jpg.chip.jpg","2","male","1.8633370399475098","-0.14","",""
"5_0_3_20161220222940507.jpg.chip.jpg","5","male","4.817154884338379","-0.18","8.7","3.70"
"42_0_0_20170119204245311.jpg.chip.jpg","42","male","","","28.6","-13.40"
"60_1_0_20170110131522551.jpg.chip.jpg","60","female","63.599117279052734","3.60","69.1","9.10"
"36_0_3_20170119202127415.jpg.chip.jpg","36","male","","","29.2","-6.80"
"24_1_0_20170105000720347.jpg.chip.jpg","24","female","","","29.5","5.50"
"25_1_2_20170116170355441.jpg.chip.jpg","25","female","26.2210750579834","1.22","16.2","-8.80"
"18_0_3_20170119144144877.jpg.chip.jpg","18","male","22.039724349975586","4.04","23.7","5.70"
"55_0_4_20170120134239783.jpg.chip.jpg","55","male","","","39.2","-15.80"
"31_1_1_20170116002105934.jpg.chip.jpg","31","female","38.738067626953125","7.74","28.8","-2.20"
"45_1_2_20170116001025936.jpg.chip.jpg","45","female","45.17185592651367","0.17","29.4","-15.60"
"13_1_0_20170109204923296.jpg.chip.jpg","13","female","11.344992637634277","-1.66","28.7","15.70"
"85_0_0_20170111205432369.jpg.chip.jpg","85","male","","","58.7","-26.30"
"25_0_0_20170117142949572.jpg.chip.jpg","25","male","","","28.2","3.20"
"26_0_1_20170116200636640.jpg.chip.jpg","26","male","25.328006744384766","-0.67","23.7","-2.30"
"42_0_3_20170117154758183.jpg.chip.jpg","42","male","","","38.8","-3.20"
"34_1_3_20170104235537715.jpg.chip.jpg","34","female","","","29.5","-4.50"
"33_0_3_20170119164240414.jpg.chip.jpg","33","male","","","28.7","-4.30"
"4_0_0_20170110213317110.jpg.chip.jpg","4","male","7.591259002685547","3.59","9.1","5.10"
"24_1_1_20170116164334832.jpg.chip.jpg","24","female","","","28.6","4.60"
"32_0_1_20170117135943245.jpg.chip.jpg","32","male","","","34.5","2.50"
"105_1_0_20170112213001988.jpg.chip.jpg","105","female","91.6610336303711","-13.34","69.3","-35.70"
"20_1_1_20170113005427278.jpg.chip.jpg","20","female","","","28.6","8.60"
"28_1_3_20170119144214613.jpg.chip.jpg","28","female","","","28.9","0.90"
"28_0_1_20170117015443654.jpg.chip.jpg","28","male","","","33.6","5.60"
"62_1_3_20170109132000815.jpg.chip.jpg","62","female","","","29","-33.00"
"31_0_1_20170113173411619.jpg.chip.jpg","31","male","","","28.8","-2.20"
"28_1_1_20170112213623429.jpg.chip.jpg","28","female","","","29.2","1.20"
"21_1_2_20170116220123101.jpg.chip.jpg","21","female","","","16","-5.00"
"2_0_2_20161219200442347.jpg.chip.jpg","2","male","","","",""
"100_1_0_20170112213303693.jpg.chip.jpg","100","female","","","79.7","-20.30"
"45_0_1_20170117135648741.jpg.chip.jpg","45","male","","","28.8","-16.20"
"14_0_3_20170117181642515.jpg.chip.jpg","14","male","","","16.2","2.20"
"26_1_0_20170105183657951.jpg.chip.jpg","26","female","","","29.5","3.50"
"64_0_2_20170116193425715.jpg.chip.jpg","64","male","60.726036071777344","-3.27","68.9","4.90"
"29_1_2_20170109133107871.jpg.chip.jpg","29","female","","","16","-13.00"
"40_0_4_20170108231125827.jpg.chip.jpg","40","male","","","28.8","-11.20"
"28_1_0_20170117122004211.jpg.chip.jpg","28","female","36.29634475708008","8.30","30.4","2.40"
"80_0_0_20170111205531200.jpg.chip.jpg","80","male","","","69.2","-10.80"
"40_0_1_20170117135640172.jpg.chip.jpg","40","male","31.53559684753418","-8.46","9.2","-30.80"
"25_1_3_20170119172102729.jpg.chip.jpg","25","female","","","23.5","-1.50"
"53_1_4_20170117204257206.jpg.chip.jpg","53","female","","","28.9","-24.10"
"45_0_0_20170120220616729.jpg.chip.jpg","45","male","","","29.2","-15.80"
"38_1_2_20170108224407554.jpg.chip.jpg","38","female","","","29.4","-8.60"
"75_1_0_20170109132033628.jpg.chip.jpg","75","female","72.9593276977539","-2.04","38.8","-36.20"
"2_1_4_20170103205101618.jpg.chip.jpg","2","female","","","",""
"30_1_0_20170117092656822.jpg.chip.jpg","30","female","","","29.4","-0.60"
"24_1_4_20170103233956963.jpg.chip.jpg","24","female","19.90782356262207","-4.09","28.9","4.90"
"60_0_0_20170113184804864.jpg.chip.jpg","60","male","","","39.2","-20.80"
"27_0_0_20170117114918781.jpg.chip.jpg","27","male","","","28.5","1.50"
"23_1_3_20170104231839354.jpg.chip.jpg","23","female","","","29.6","6.60"
"50_1_0_20170117160740015.jpg.chip.jpg","50","female","","","28.9","-21.10"
"54_1_3_20170104220907782.jpg.chip.jpg","54","female","","","29.2","-24.80"
"1_1_4_20161221202124857.jpg.chip.jpg","1","female","","","4","3.00"
"22_1_3_20170119163344958.jpg.chip.jpg","22","female","","","29.5","7.50"
"25_1_3_20170119171206287.jpg.chip.jpg","25","female","","","29.2","4.20"
"40_1_0_20170117201542095.jpg.chip.jpg","40","female","","","38.7","-1.30"
"25_1_0_20170117195319237.jpg.chip.jpg","25","female","","","28.4","3.40"
"65_0_0_20170111195412945.jpg.chip.jpg","65","male","","","69.2","4.20"
"24_1_3_20170104222401271.jpg.chip.jpg","24","female","","","16.1","-7.90"
"24_1_4_20170117150628875.jpg.chip.jpg","24","female","","","29.4","5.40"
"58_0_0_20170117191944060.jpg.chip.jpg","58","male","","","39.2","-18.80"
"65_0_0_20170117162833004.jpg.chip.jpg","65","male","","","33.4","-31.60"
"29_0_0_20170117180918673.jpg.chip.jpg","29","male","","","32.5","3.50"
"80_1_0_20170110131934630.jpg.chip.jpg","80","female","","","29.3","-50.70"
"70_0_1_20170116214435321.jpg.chip.jpg","70","male","","","29.3","-40.70"
"26_0_2_20170116183004847.jpg.chip.jpg","26","male","","","28.9","2.90"
"27_1_4_20170103230157624.jpg.chip.jpg","27","female","","","29.5","2.50"
"26_1_3_20170117154601686.jpg.chip.jpg","26","female","","","28.6","2.60"
"10_0_0_20170110225414790.jpg.chip.jpg","10","male","6.082632064819336","-3.92","16.4","6.40"
"42_1_2_20170116182210072.jpg.chip.jpg","42","female","","","29.1","-12.90"
"8_1_0_20170109200833660.jpg.chip.jpg","8","female","10.208552360534668","2.21","9.2","1.20"
"74_0_0_20170111211030017.jpg.chip.jpg","74","male","68.50222778320312","-5.50","69.2","-4.80"
"72_1_0_20170110173128700.jpg.chip.jpg","72","female","86.7879409790039","14.79","69.1","-2.90"
"14_1_4_20170103200753206.jpg.chip.jpg","14","female","","","8.7","-5.30"
